"","SPECIES","LON","LAT","KG","DEPTH"
"14975","HKE",12.39,37.6,115,-113
"14976","MUT",12.39,37.6,40,-113
"14977","NEP",12.39,37.6,80,-113
"14978","DPS",12.41,37.6,120,-78
"14979","HKE",12.41,37.6,15,-78
"14980","DPS",12.42,37.6,100,-78
"14981","HKE",12.42,37.6,20,-78
"15007","ARA",11.56,37.61,8,-661
"15008","ARS",11.56,37.61,105,-661
"15009","ARA",11.58,37.61,30,-623
"15010","ARS",11.58,37.61,70,-623
"15011","HKE",11.83,37.61,20,-79
"15012","NEP",11.83,37.61,10,-79
"15013","ARS",12,37.61,5,-190
"15014","HKE",12,37.61,20,-190
"15015","HKE",12.02,37.61,20,-211
"15016","ARA",12.03,37.61,8,-226
"15017","ARS",12.03,37.61,22,-226
"15018","DPS",12.03,37.61,30,-226
"15019","HKE",12.03,37.61,35,-226
"15020","HKE",12.07,37.61,20,-172
"15021","DPS",12.08,37.61,50,-126
"15022","HKE",12.08,37.61,130,-126
"15023","MUT",12.08,37.61,15,-126
"15024","DPS",12.17,37.61,120,-71
"15025","ARS",12.24,37.61,3,-59
"15026","DPS",12.24,37.61,120,-59
"15027","HKE",12.24,37.61,20,-59
"15028","DPS",12.25,37.61,30,-61
"15029","HKE",12.25,37.61,25,-61
"15030","HKE",12.3,37.61,20,-77
"15031","DPS",12.34,37.61,60,-98
"15032","HKE",12.34,37.61,60,-98
"15033","MUT",12.34,37.61,20,-98
"15034","HKE",12.37,37.61,15,-123
"15035","MUT",12.37,37.61,15,-123
"15036","NEP",12.37,37.61,16,-123
"15037","DPS",12.41,37.61,5,-66
"15038","NEP",12.41,37.61,100,-66
"15039","ARS",12.42,37.61,3,-66
"15040","DPS",12.42,37.61,390,-66
"15041","HKE",12.42,37.61,70,-66
"15069","ARA",11.47,37.62,62,-760
"15070","ARS",11.47,37.62,97,-760
"15071","ARA",11.53,37.62,50,-701
"15072","ARS",11.53,37.62,170,-701
"15073","ARA",11.54,37.62,79,-701
"15074","ARS",11.54,37.62,170,-701
"15075","DPS",11.54,37.62,9,-701
"15076","ARA",11.56,37.62,14,-661
"15077","ARS",11.56,37.62,36,-661
"15078","DPS",11.56,37.62,3,-661
"15079","DPS",11.66,37.62,50,-358
"15080","HKE",11.66,37.62,35,-358
"15081","NEP",11.66,37.62,5,-358
"15082","ARS",11.69,37.62,5,-418
"15083","DPS",11.69,37.62,35,-418
"15084","HKE",11.69,37.62,60,-418
"15085","NEP",11.69,37.62,10,-418
"15086","DPS",11.73,37.62,42,-349
"15087","HKE",11.73,37.62,85,-349
"15088","NEP",11.73,37.62,13,-349
"15089","HKE",11.97,37.62,50,-152
"15090","DPS",12,37.62,30,-190
"15091","HKE",12,37.62,100,-190
"15092","NEP",12,37.62,10,-190
"15093","ARS",12.03,37.62,96,-226
"15094","DPS",12.03,37.62,12,-226
"15095","HKE",12.03,37.62,28,-226
"15096","NEP",12.03,37.62,8,-226
"15097","HKE",12.07,37.62,60,-172
"15098","HKE",12.14,37.62,80,-82
"15099","DPS",12.3,37.62,120,-77
"15100","MUT",12.34,37.62,5,-98
"15101","ARA",12.37,37.62,12,-123
"15102","ARS",12.37,37.62,60,-123
"15103","DPS",12.37,37.62,35,-123
"15104","NEP",12.37,37.62,10,-123
"15105","HKE",12.39,37.62,5,-123
"15106","ARS",12.41,37.62,10,-66
"15107","NEP",12.41,37.62,50,-66
"15108","ARA",12.42,37.62,15,-66
"15109","ARS",12.42,37.62,100,-66
"15110","DPS",12.42,37.62,20,-66
"15120","DPS",11.66,37.63,10,-378
"15121","ARS",11.69,37.63,12,-425
"15122","DPS",11.69,37.63,97,-425
"15123","HKE",11.69,37.63,190,-425
"15124","MUT",11.69,37.63,49,-425
"15125","NEP",11.69,37.63,26,-425
"15126","ARA",11.73,37.63,12,-314
"15127","ARS",11.73,37.63,48,-314
"15128","DPS",11.73,37.63,12,-314
"15129","ARS",11.86,37.63,25,-96
"15130","DPS",11.86,37.63,180,-96
"15131","ARA",12,37.63,1,-221
"15132","ARS",12,37.63,16,-221
"15133","DPS",12,37.63,161,-221
"15134","HKE",12,37.63,360,-221
"15135","NEP",12,37.63,11,-221
"15136","DPS",12.05,37.63,85,-254
"15137","HKE",12.05,37.63,120,-254
"15138","MUT",12.05,37.63,10,-254
"15139","NEP",12.05,37.63,5,-254
"15140","DPS",12.07,37.63,40,-209
"15141","HKE",12.07,37.63,110,-209
"15142","MUT",12.07,37.63,20,-209
"15143","DPS",12.08,37.63,120,-154
"15144","HKE",12.08,37.63,118,-154
"15145","DPS",12.1,37.63,40,-121
"15146","HKE",12.1,37.63,95,-121
"15147","MUT",12.1,37.63,8,-121
"15148","HKE",12.12,37.63,190,-100
"15149","MUT",12.12,37.63,25,-100
"15150","DPS",12.14,37.63,46,-82
"15151","HKE",12.14,37.63,190,-82
"15152","DPS",12.32,37.63,12,-97
"15153","HKE",12.32,37.63,564,-97
"15154","MUT",12.32,37.63,5,-97
"15155","ARA",12.37,37.63,12,-131
"15156","DPS",12.37,37.63,100,-131
"15157","HKE",12.37,37.63,45,-131
"15158","MUT",12.37,37.63,10,-131
"15159","NEP",12.37,37.63,30,-131
"15185","ARA",11.51,37.64,102,-705
"15186","ARS",11.51,37.64,343,-705
"15187","DPS",11.51,37.64,2,-705
"15188","DPS",11.66,37.64,20,-378
"15189","HKE",11.66,37.64,20,-378
"15190","NEP",11.66,37.64,10,-378
"15191","ARS",11.91,37.64,80,-103
"15192","DPS",11.91,37.64,46,-103
"15193","HKE",11.91,37.64,30,-103
"15194","NEP",11.91,37.64,2,-103
"15195","MUT",12.07,37.64,15,-209
"15196","MUT",12.1,37.64,10,-121
"15197","DPS",12.24,37.64,15,-63
"15198","HKE",12.24,37.64,20,-63
"15199","MUT",12.24,37.64,10,-63
"15206","ARA",11.49,37.65,15,-789
"15207","ARS",11.49,37.65,101,-789
"15208","ARA",11.54,37.65,40,-626
"15209","ARS",11.54,37.65,110,-626
"15210","ARA",11.63,37.65,98,-377
"15211","ARS",11.63,37.65,54,-377
"15212","DPS",11.63,37.65,9,-377
"15213","ARS",11.66,37.65,69,-387
"15214","DPS",11.66,37.65,47,-387
"15215","NEP",11.66,37.65,17,-387
"15216","ARS",11.68,37.65,14,-420
"15217","DPS",11.68,37.65,75,-420
"15218","HKE",11.68,37.65,110,-420
"15219","NEP",11.68,37.65,21,-420
"15220","HKE",12.03,37.65,100,-278
"15221","DPS",12.05,37.65,85,-293
"15222","HKE",12.05,37.65,140,-293
"15223","MUT",12.05,37.65,35,-293
"15224","NEP",12.05,37.65,18,-293
"15225","ARS",12.07,37.65,10,-246
"15226","DPS",12.07,37.65,45,-246
"15227","HKE",12.07,37.65,190,-246
"15228","MUT",12.07,37.65,30,-246
"15229","HKE",12.08,37.65,50,-182
"15230","DPS",12.12,37.65,70,-119
"15231","HKE",12.12,37.65,55,-119
"15232","NEP",12.12,37.65,19,-119
"15233","DPS",12.14,37.65,20,-93
"15234","HKE",12.14,37.65,40,-93
"15235","ARA",12.22,37.65,40,-83
"15236","ARS",12.22,37.65,114,-83
"15237","DPS",12.22,37.65,30,-83
"15238","HKE",12.22,37.65,70,-83
"15239","MUT",12.22,37.65,10,-83
"15240","DPS",12.27,37.65,84,-64
"15241","HKE",12.27,37.65,50,-64
"15242","NEP",12.27,37.65,14,-64
"15243","ARA",12.29,37.65,30,-74
"15244","ARS",12.29,37.65,50,-74
"15245","DPS",12.29,37.65,35,-74
"15246","ARS",12.36,37.65,12,-131
"15247","DPS",12.36,37.65,12,-131
"15248","HKE",12.36,37.65,63,-131
"15249","NEP",12.36,37.65,16,-131
"15250","ARA",12.39,37.65,12,-116
"15251","ARS",12.39,37.65,60,-116
"15252","HKE",12.39,37.65,63,-116
"15262","ARA",11.49,37.66,73,-724
"15263","ARS",11.49,37.66,255,-724
"15264","ARA",11.73,37.66,16,-317
"15265","ARS",11.73,37.66,45,-317
"15266","DPS",11.73,37.66,12,-317
"15267","HKE",11.73,37.66,20,-317
"15268","DPS",11.8,37.66,50,-98
"15269","HKE",11.8,37.66,40,-98
"15270","ARS",11.95,37.66,28,-109
"15271","DPS",11.95,37.66,45,-109
"15272","HKE",11.95,37.66,25,-109
"15273","MUT",11.95,37.66,10,-109
"15274","NEP",11.95,37.66,25,-109
"15275","ARS",12.22,37.66,30,-110
"15276","DPS",12.22,37.66,360,-110
"15277","ARS",12.27,37.66,12,-68
"15278","DPS",12.27,37.66,12,-68
"15279","HKE",12.27,37.66,42,-68
"15280","ARS",12.36,37.66,24,-122
"15281","DPS",12.36,37.66,12,-122
"15282","NEP",12.36,37.66,32,-122
"15283","HKE",12.39,37.66,30,-107
"15297","ARA",11.34,37.67,7,-760
"15298","ARS",11.34,37.67,129,-760
"15299","DPS",11.34,37.67,40,-760
"15300","ARA",11.36,37.67,12,-786
"15301","ARS",11.36,37.67,240,-786
"15302","DPS",11.36,37.67,150,-786
"15303","NEP",11.36,37.67,8,-786
"15304","ARA",11.42,37.67,57,-796
"15305","ARS",11.42,37.67,23,-796
"15306","DPS",11.42,37.67,7,-796
"15307","ARS",11.51,37.67,19,-620
"15308","DPS",11.51,37.67,19,-620
"15309","NEP",11.51,37.67,12,-620
"15310","DPS",11.58,37.67,20,-463
"15311","HKE",11.58,37.67,85,-463
"15312","NEP",11.58,37.67,20,-463
"15313","HKE",11.59,37.67,100,-463
"15314","MUT",11.59,37.67,50,-463
"15315","DPS",11.68,37.67,70,-424
"15316","HKE",11.68,37.67,140,-424
"15317","NEP",11.68,37.67,9,-424
"15318","ARS",11.76,37.67,23,-132
"15319","DPS",11.76,37.67,17,-132
"15320","HKE",11.76,37.67,10,-132
"15321","ARA",11.81,37.67,6,-103
"15322","ARS",11.81,37.67,11,-103
"15323","DPS",11.81,37.67,18,-103
"15324","HKE",11.81,37.67,70,-103
"15325","NEP",11.81,37.67,3,-103
"15326","ARS",11.85,37.67,20,-111
"15327","DPS",11.85,37.67,25,-111
"15328","NEP",11.85,37.67,1,-111
"15329","DPS",11.86,37.67,175,-105
"15330","HKE",11.86,37.67,45,-105
"15331","DPS",11.88,37.67,68,-99
"15332","HKE",11.88,37.67,25,-99
"15333","NEP",11.88,37.67,28,-99
"15334","DPS",11.93,37.67,50,-96
"15335","HKE",11.93,37.67,180,-96
"15336","MUT",11.93,37.67,15,-96
"15337","ARS",11.95,37.67,40,-109
"15338","DPS",11.95,37.67,120,-109
"15339","ARA",11.98,37.67,10,-188
"15340","ARS",11.98,37.67,100,-188
"15341","ARA",12,37.67,20,-204
"15342","ARS",12,37.67,113,-204
"15343","DPS",12,37.67,90,-204
"15344","HKE",12,37.67,60,-204
"15345","NEP",12,37.67,10,-204
"15346","ARA",12.02,37.67,25,-220
"15347","DPS",12.02,37.67,65,-220
"15348","HKE",12.02,37.67,85,-220
"15349","MUT",12.02,37.67,5,-220
"15350","DPS",12.03,37.67,45,-261
"15351","DPS",12.05,37.67,35,-293
"15352","HKE",12.05,37.67,140,-293
"15353","MUT",12.05,37.67,5,-293
"15354","DPS",12.08,37.67,100,-248
"15355","HKE",12.08,37.67,355,-248
"15356","MUT",12.08,37.67,10,-248
"15357","ARA",12.1,37.67,24,-209
"15358","DPS",12.1,37.67,387,-209
"15359","HKE",12.1,37.67,155,-209
"15360","NEP",12.1,37.67,5,-209
"15361","DPS",12.12,37.67,50,-169
"15362","DPS",12.14,37.67,125,-131
"15363","HKE",12.14,37.67,85,-131
"15364","MUT",12.14,37.67,10,-131
"15365","NEP",12.14,37.67,5,-131
"15366","DPS",12.15,37.67,96,-108
"15367","DPS",12.17,37.67,240,-113
"15368","HKE",12.17,37.67,10,-113
"15369","ARS",12.2,37.67,20,-124
"15370","DPS",12.2,37.67,35,-124
"15371","NEP",12.2,37.67,8,-124
"15372","ARS",12.25,37.67,120,-73
"15373","DPS",12.25,37.67,30,-73
"15374","HKE",12.25,37.67,50,-73
"15375","MUT",12.25,37.67,30,-73
"15376","ARS",12.29,37.67,48,-75
"15377","DPS",12.29,37.67,120,-75
"15378","HKE",12.3,37.67,20,-94
"15379","DPS",12.32,37.67,10,-115
"15380","HKE",12.32,37.67,25,-115
"15381","MUT",12.32,37.67,10,-115
"15382","ARA",12.34,37.67,25,-125
"15383","ARS",12.34,37.67,107,-125
"15384","DPS",12.34,37.67,155,-125
"15385","HKE",12.34,37.67,105,-125
"15386","MUT",12.34,37.67,50,-125
"15387","NEP",12.34,37.67,13,-125
"15388","ARS",12.36,37.67,84,-122
"15389","DPS",12.36,37.67,12,-122
"15390","ARS",12.37,37.67,24,-122
"15391","HKE",12.37,37.67,39,-122
"15393","ARA",11.36,37.68,247,-776
"15394","ARS",11.36,37.68,448,-776
"15395","DPS",11.36,37.68,96,-776
"15396","HKE",11.36,37.68,10,-776
"15397","NEP",11.36,37.68,78,-776
"15398","ARA",11.39,37.68,40,-767
"15399","ARS",11.39,37.68,29,-767
"15400","ARA",11.51,37.68,24,-535
"15401","ARS",11.51,37.68,84,-535
"15402","ARS",11.73,37.68,15,-361
"15403","DPS",11.73,37.68,15,-361
"15404","HKE",11.73,37.68,15,-361
"15405","NEP",11.73,37.68,10,-361
"15406","ARS",11.76,37.68,99,-223
"15407","DPS",11.76,37.68,36,-223
"15408","NEP",11.76,37.68,1,-223
"15409","ARS",11.91,37.68,2,-95
"15410","DPS",11.91,37.68,45,-95
"15411","HKE",11.91,37.68,85,-95
"15412","NEP",11.91,37.68,7,-95
"15413","ARS",11.98,37.68,20,-166
"15414","DPS",11.98,37.68,170,-166
"15415","HKE",11.98,37.68,30,-166
"15416","MUT",11.98,37.68,60,-166
"15417","NEP",11.98,37.68,10,-166
"15418","DPS",12.08,37.68,90,-301
"15419","DPS",12.1,37.68,515,-264
"15420","HKE",12.1,37.68,80,-264
"15421","DPS",12.15,37.68,100,-149
"15422","ARA",12.17,37.68,12,-155
"15423","ARS",12.17,37.68,27,-155
"15424","ARS",12.24,37.68,46,-125
"15425","DPS",12.24,37.68,60,-125
"15426","HKE",12.24,37.68,20,-125
"15427","NEP",12.24,37.68,4,-125
"15428","HKE",12.29,37.68,30,-83
"15429","MUT",12.3,37.68,10,-105
"15430","NEP",12.34,37.68,62,-127
"15432","ARA",11.34,37.69,10,-769
"15433","ARS",11.34,37.69,45,-769
"15434","DPS",11.34,37.69,19,-769
"15435","ARA",11.36,37.69,48,-776
"15436","ARS",11.36,37.69,54,-776
"15437","NEP",11.36,37.69,3,-776
"15438","ARA",11.37,37.69,8,-776
"15439","ARS",11.37,37.69,13,-776
"15440","DPS",11.37,37.69,2,-776
"15441","ARA",11.76,37.69,26,-223
"15442","ARS",11.76,37.69,30,-223
"15443","NEP",11.76,37.69,10,-223
"15444","DPS",11.88,37.69,65,-95
"15445","HKE",11.88,37.69,35,-95
"15446","MUT",11.88,37.69,35,-95
"15447","NEP",11.88,37.69,10,-95
"15448","HKE",12,37.69,40,-177
"15449","MUT",12,37.69,110,-177
"15450","DPS",12.25,37.69,180,-97
"15451","HKE",12.25,37.69,100,-97
"15452","MUT",12.25,37.69,10,-97
"15453","NEP",12.25,37.69,30,-97
"15454","HKE",12.39,37.69,50,-106
"15455","MUT",12.39,37.69,10,-106
"15457","ARA",11.3,37.7,45,-654
"15458","ARS",11.3,37.7,36,-654
"15459","DPS",11.3,37.7,12,-654
"15460","ARA",11.32,37.7,20,-716
"15461","ARS",11.32,37.7,88,-716
"15462","DPS",11.32,37.7,126,-716
"15463","HKE",11.32,37.7,62,-716
"15464","NEP",11.32,37.7,10,-716
"15465","ARS",11.34,37.7,60,-748
"15466","NEP",11.34,37.7,44,-748
"15467","ARA",11.36,37.7,328,-775
"15468","ARS",11.36,37.7,408,-775
"15469","DPS",11.36,37.7,78,-775
"15470","ARA",11.39,37.7,10,-787
"15471","ARS",11.39,37.7,115,-787
"15472","DPS",11.39,37.7,15,-787
"15473","NEP",11.39,37.7,12,-787
"15474","ARS",11.59,37.7,35,-458
"15475","ARS",11.66,37.7,1,-464
"15476","DPS",11.66,37.7,181,-464
"15477","HKE",11.66,37.7,25,-464
"15478","NEP",11.66,37.7,14,-464
"15479","ARS",11.76,37.7,25,-319
"15480","DPS",11.76,37.7,150,-319
"15481","HKE",11.76,37.7,50,-319
"15482","NEP",11.76,37.7,35,-319
"15483","DPS",11.86,37.7,70,-99
"15484","HKE",11.86,37.7,60,-99
"15485","ARS",11.9,37.7,12,-90
"15486","DPS",11.9,37.7,24,-90
"15487","HKE",11.9,37.7,56,-90
"15488","NEP",11.9,37.7,8,-90
"15489","DPS",11.91,37.7,10,-82
"15490","HKE",11.91,37.7,10,-82
"15491","NEP",11.91,37.7,5,-82
"15492","HKE",11.95,37.7,55,-88
"15493","DPS",11.97,37.7,70,-124
"15494","HKE",11.97,37.7,260,-124
"15495","NEP",11.97,37.7,10,-124
"15496","HKE",11.98,37.7,65,-165
"15497","MUT",11.98,37.7,10,-165
"15498","DPS",12,37.7,25,-196
"15499","HKE",12,37.7,65,-196
"15500","DPS",12.07,37.7,100,-314
"15501","ARS",12.08,37.7,20,-309
"15502","DPS",12.08,37.7,250,-309
"15503","HKE",12.08,37.7,10,-309
"15504","ARS",12.1,37.7,56,-289
"15505","DPS",12.1,37.7,102,-289
"15506","HKE",12.1,37.7,10,-289
"15507","ARA",12.14,37.7,28,-226
"15508","ARS",12.14,37.7,85,-226
"15509","DPS",12.14,37.7,105,-226
"15510","HKE",12.14,37.7,140,-226
"15511","NEP",12.14,37.7,20,-226
"15512","DPS",12.17,37.7,210,-193
"15513","HKE",12.17,37.7,95,-193
"15514","NEP",12.17,37.7,10,-193
"15515","DPS",12.19,37.7,132,-196
"15516","HKE",12.34,37.7,50,-138
"15517","ARS",12.36,37.7,12,-125
"15518","DPS",12.36,37.7,24,-125
"15519","HKE",12.36,37.7,105,-125
"15520","HKE",12.37,37.7,5,-125
"15521","MUT",12.37,37.7,55,-125
"15522","HKE",12.39,37.7,75,-111
"15523","MUT",12.39,37.7,65,-111
"15524","HKE",12.41,37.7,55,-66
"15525","ARA",11.32,37.71,12,-670
"15526","ARS",11.32,37.71,12,-670
"15527","DPS",11.32,37.71,31,-670
"15528","ARS",11.68,37.71,60,-488
"15529","DPS",11.68,37.71,60,-488
"15530","NEP",11.68,37.71,7,-488
"15531","ARS",11.76,37.71,35,-329
"15532","DPS",11.76,37.71,30,-329
"15533","HKE",11.76,37.71,20,-329
"15534","NEP",11.76,37.71,7,-329
"15535","ARS",11.78,37.71,20,-327
"15536","DPS",11.78,37.71,310,-327
"15537","HKE",11.78,37.71,90,-327
"15538","NEP",11.78,37.71,60,-327
"15539","ARS",11.9,37.71,40,-88
"15540","DPS",11.9,37.71,100,-88
"15541","HKE",11.9,37.71,80,-88
"15542","NEP",11.9,37.71,10,-88
"15543","ARS",12.05,37.71,94,-314
"15544","DPS",12.05,37.71,105,-314
"15545","HKE",12.05,37.71,20,-314
"15546","DPS",12.29,37.71,60,-155
"15547","HKE",12.29,37.71,350,-155
"15548","MUT",12.29,37.71,7,-155
"15549","HKE",12.3,37.71,15,-152
"15550","HKE",12.37,37.71,25,-135
"15551","HKE",12.39,37.71,100,-120
"15552","HKE",12.41,37.71,60,-72
"15553","ARA",11.36,37.72,212,-746
"15554","ARS",11.36,37.72,539,-746
"15555","DPS",11.36,37.72,101,-746
"15556","ARA",11.51,37.72,35,-414
"15557","ARS",11.51,37.72,371,-414
"15558","DPS",11.51,37.72,69,-414
"15559","HKE",11.51,37.72,75,-414
"15560","NEP",11.51,37.72,33,-414
"15561","ARA",11.53,37.72,12,-443
"15562","ARS",11.53,37.72,108,-443
"15563","DPS",11.53,37.72,36,-443
"15564","ARA",11.54,37.72,35,-443
"15565","ARS",11.54,37.72,586,-443
"15566","DPS",11.54,37.72,49,-443
"15567","ARA",11.56,37.72,6,-483
"15568","ARS",11.56,37.72,151,-483
"15569","DPS",11.56,37.72,3,-483
"15570","NEP",11.56,37.72,13,-483
"15571","ARA",11.58,37.72,104,-473
"15572","ARS",11.58,37.72,322,-473
"15573","DPS",11.58,37.72,110,-473
"15574","NEP",11.58,37.72,5,-473
"15575","ARA",11.61,37.72,15,-460
"15576","ARS",11.61,37.72,55,-460
"15577","DPS",11.61,37.72,50,-460
"15578","ARA",11.64,37.72,3,-470
"15579","ARS",11.64,37.72,90,-470
"15580","DPS",11.64,37.72,10,-470
"15581","ARS",11.66,37.72,20,-486
"15582","DPS",11.73,37.72,60,-419
"15583","HKE",11.73,37.72,15,-419
"15584","NEP",11.73,37.72,15,-419
"15585","ARS",11.76,37.72,63,-329
"15586","DPS",11.76,37.72,23,-329
"15587","NEP",11.76,37.72,6,-329
"15588","ARA",11.88,37.72,24,-103
"15589","ARS",11.88,37.72,37,-103
"15590","DPS",11.88,37.72,135,-103
"15591","HKE",11.88,37.72,60,-103
"15592","DPS",11.93,37.72,25,-77
"15593","HKE",11.93,37.72,175,-77
"15594","DPS",11.95,37.72,50,-96
"15595","HKE",11.95,37.72,65,-96
"15596","MUT",11.95,37.72,25,-96
"15597","HKE",11.97,37.72,75,-147
"15598","ARA",11.98,37.72,8,-201
"15599","ARS",11.98,37.72,100,-201
"15600","DPS",11.98,37.72,85,-201
"15601","HKE",11.98,37.72,340,-201
"15602","MUT",11.98,37.72,15,-201
"15603","NEP",11.98,37.72,5,-201
"15604","DPS",12,37.72,75,-249
"15605","HKE",12,37.72,150,-249
"15606","MUT",12,37.72,5,-249
"15607","DPS",12.02,37.72,30,-288
"15608","HKE",12.02,37.72,90,-288
"15609","MUT",12.02,37.72,5,-288
"15610","NEP",12.02,37.72,5,-288
"15611","ARA",12.03,37.72,29,-305
"15612","ARS",12.03,37.72,53,-305
"15613","DPS",12.03,37.72,30,-305
"15614","ARS",12.05,37.72,110,-314
"15615","DPS",12.05,37.72,364,-314
"15616","HKE",12.05,37.72,161,-314
"15617","NEP",12.05,37.72,11,-314
"15618","DPS",12.08,37.72,150,-305
"15619","HKE",12.08,37.72,20,-305
"15620","DPS",12.1,37.72,515,-298
"15621","HKE",12.1,37.72,220,-298
"15622","MUT",12.1,37.72,5,-298
"15623","NEP",12.1,37.72,10,-298
"15624","DPS",12.14,37.72,100,-258
"15625","HKE",12.14,37.72,50,-258
"15626","ARA",12.32,37.72,12,-157
"15627","ARS",12.32,37.72,12,-157
"15628","DPS",12.32,37.72,24,-157
"15629","HKE",12.32,37.72,110,-157
"15630","MUT",12.32,37.72,10,-157
"15631","HKE",12.36,37.72,25,-135
"15632","MUT",12.36,37.72,15,-135
"15633","HKE",12.37,37.72,55,-135
"15634","HKE",12.39,37.72,30,-120
"15635","ARS",12.41,37.72,3,-72
"15636","DPS",12.41,37.72,47,-72
"15637","HKE",12.41,37.72,10,-72
"15638","ARS",11.3,37.73,24,-558
"15639","DPS",11.3,37.73,15,-558
"15640","NEP",11.3,37.73,5,-558
"15641","ARA",11.34,37.73,8,-633
"15642","ARS",11.34,37.73,122,-633
"15643","DPS",11.34,37.73,64,-633
"15644","HKE",11.34,37.73,355,-633
"15645","NEP",11.34,37.73,45,-633
"15646","ARA",11.36,37.73,69,-656
"15647","ARS",11.36,37.73,439,-656
"15648","DPS",11.36,37.73,8,-656
"15649","HKE",11.36,37.73,10,-656
"15650","NEP",11.36,37.73,1,-656
"15651","ARS",11.56,37.73,120,-533
"15652","ARS",11.58,37.73,60,-522
"15653","DPS",11.58,37.73,12,-522
"15654","HKE",11.58,37.73,98,-522
"15655","MUT",11.58,37.73,21,-522
"15656","NEP",11.58,37.73,8,-522
"15657","ARA",11.63,37.73,12,-486
"15658","ARS",11.63,37.73,48,-486
"15659","ARS",11.76,37.73,120,-392
"15660","DPS",11.76,37.73,20,-392
"15661","ARS",11.85,37.73,46,-98
"15662","DPS",11.85,37.73,26,-98
"15663","DPS",11.86,37.73,72,-104
"15664","HKE",11.86,37.73,133,-104
"15665","NEP",11.86,37.73,16,-104
"15666","ARS",11.98,37.73,120,-267
"15667","DPS",11.98,37.73,72,-267
"15668","ARA",12,37.73,5,-311
"15669","ARS",12,37.73,303,-311
"15671","HKE",12,37.73,272,-311
"15672","MUT",12,37.73,6,-311
"15673","NEP",12,37.73,40,-311
"15674","ARA",12.02,37.73,25,-338
"15675","ARS",12.02,37.73,90,-338
"15676","DPS",12.02,37.73,105,-338
"15677","ARS",12.07,37.73,56,-331
"15678","DPS",12.07,37.73,347,-331
"15679","HKE",12.07,37.73,125,-331
"15680","ARA",12.1,37.73,59,-307
"15681","ARS",12.1,37.73,358,-307
"15683","HKE",12.1,37.73,330,-307
"15684","NEP",12.1,37.73,51,-307
"15685","ARA",12.17,37.73,12,-237
"15686","ARS",12.17,37.73,12,-237
"15687","HKE",12.17,37.73,7,-237
"15688","HKE",12.24,37.73,60,-230
"15689","DPS",12.3,37.73,300,-172
"15690","HKE",12.3,37.73,60,-172
"15691","HKE",12.34,37.73,50,-160
"15692","MUT",12.34,37.73,45,-160
"15693","MUT",12.37,37.73,40,-135
"15694","HKE",12.39,37.73,70,-115
"15695","MUT",12.39,37.73,10,-115
"15696","ARS",11.56,37.74,70,-533
"15697","DPS",11.56,37.74,6,-533
"15698","ARS",11.58,37.74,20,-522
"15699","DPS",11.58,37.74,20,-522
"15700","HKE",11.58,37.74,15,-522
"15701","NEP",11.58,37.74,5,-522
"15702","ARA",11.61,37.74,20,-492
"15703","ARS",11.61,37.74,67,-492
"15704","DPS",11.61,37.74,28,-492
"15705","ARA",11.63,37.74,29,-486
"15706","ARS",11.63,37.74,52,-486
"15707","DPS",11.63,37.74,25,-486
"15708","HKE",11.63,37.74,25,-486
"15709","NEP",11.63,37.74,10,-486
"15710","ARS",11.98,37.74,41,-267
"15711","DPS",11.98,37.74,120,-267
"15712","ARS",12,37.74,176,-311
"15713","DPS",12,37.74,147,-311
"15714","NEP",12,37.74,10,-311
"15715","ARA",12.05,37.74,2,-340
"15716","ARS",12.05,37.74,113,-340
"15717","ARS",12.24,37.74,15,-230
"15718","DPS",12.24,37.74,90,-230
"15719","HKE",12.24,37.74,25,-230
"15720","HKE",12.37,37.74,30,-135
"15721","ARA",11.32,37.75,12,-559
"15722","ARS",11.32,37.75,60,-559
"15723","DPS",11.32,37.75,24,-559
"15724","HKE",11.32,37.75,49,-559
"15725","NEP",11.32,37.75,16,-559
"15726","ARS",11.34,37.75,60,-558
"15727","DPS",11.34,37.75,22,-558
"15728","HKE",11.34,37.75,118,-558
"15729","NEP",11.34,37.75,41,-558
"15730","ARA",11.36,37.75,116,-551
"15731","ARS",11.36,37.75,351,-551
"15732","DPS",11.36,37.75,100,-551
"15733","NEP",11.36,37.75,56,-551
"15734","ARA",11.51,37.75,10,-563
"15735","NEP",11.51,37.75,45,-563
"15736","ARA",11.59,37.75,24,-573
"15737","ARS",11.59,37.75,72,-573
"15738","DPS",11.59,37.75,36,-573
"15739","NEP",11.59,37.75,48,-573
"15740","ARA",11.61,37.75,79,-527
"15741","ARS",11.61,37.75,401,-527
"15742","DPS",11.61,37.75,67,-527
"15743","NEP",11.61,37.75,68,-527
"15744","ARA",11.63,37.75,28,-501
"15745","ARS",11.63,37.75,220,-501
"15746","DPS",11.63,37.75,52,-501
"15747","NEP",11.63,37.75,50,-501
"15748","ARS",11.64,37.75,48,-501
"15749","DPS",11.64,37.75,24,-501
"15750","NEP",11.64,37.75,8,-501
"15751","ARS",11.68,37.75,35,-424
"15752","DPS",11.68,37.75,55,-424
"15753","HKE",11.68,37.75,50,-424
"15754","NEP",11.68,37.75,25,-424
"15755","ARA",11.75,37.75,2,-388
"15756","ARS",11.75,37.75,52,-388
"15757","DPS",11.75,37.75,33,-388
"15758","HKE",11.75,37.75,65,-388
"15759","NEP",11.75,37.75,44,-388
"15760","ARA",11.76,37.75,12,-324
"15761","ARS",11.76,37.75,33,-324
